ID;NomePaciente;MedicoId;CartaoSus;CPF;dataNascimento;Escolaridade;Telefone;Email;DataRequisicao;Especialidade;Senha;Gravidade;Idade;TempoEsperaSemanas;Score;CreatedAt;UpdatedAt;Prioridade
42854;Paciente5544;512f0226-b843-4ac2-9d8c-f5fb663cb742;5554;CPFPaciente5544;1999-11-24;Escolaridade5544;Telefone5544;Email5544@example.com;2008-09-19;Especialidade5544;$2a$15544$beV5544g35544xTr5hcHE5544AmydX.3mX5544WmG4hb/GxTM85544/YktkxJZ.UwpaS5544;3;13;2;78;2023-11-24T22:38:10.995650500;2023-11-24T22:38:10.995650500;57
72031;Paciente4184;4d1731e9-8ff0-49d4-a6d3-d1ef5aa2ae1a;4194;CPFPaciente4184;2009-11-24;Escolaridade4184;Telefone4184;Email4184@example.com;2012-06-10;Especialidade4184;$2a$14184$beV4184g34184xTr5hcHE4184AmydX.3mX4184WmG4hb/GxTM84184/YktkxJZ.UwpaS4184;3;12;3;8;2023-11-24T22:38:10.971673300;2023-11-24T22:38:10.971673300;57
18558;Paciente1415;14fdcd1f-b0da-4971-8d68-3fbd23d09820;1425;CPFPaciente1415;2018-11-24;Escolaridade1415;Telefone1415;Email1415@example.com;2020-01-09;Especialidade1415;$2a$11415$beV1415g31415xTr5hcHE1415AmydX.3mX1415WmG4hb/GxTM81415/YktkxJZ.UwpaS1415;1;11;8;47;2023-11-24T22:38:10.899988;2023-11-24T22:38:10.899988;57
75064;Paciente7078;b46cbfac-b47d-49f7-a8cc-01ea3e0bd001;7088;CPFPaciente7078;1995-11-24;Escolaridade7078;Telefone7078;Email7078@example.com;2004-07-08;Especialidade7078;$2a$17078$beV7078g37078xTr5hcHE7078AmydX.3mX7078WmG4hb/GxTM87078/YktkxJZ.UwpaS7078;1;11;6;47;2023-11-24T22:38:11.016650400;2023-11-24T22:38:11.016650400;57
40807;Paciente121;b27a6548-98db-4d62-9006-da30865e1e98;131;CPFPaciente121;2022-11-24;Escolaridade121;Telefone121;Email121@example.com;2023-07-26;Especialidade121;$2a$1121$beV121g3121xTr5hcHE121AmydX.3mX121WmG4hb/GxTM8121/YktkxJZ.UwpaS121;3;11;4;53;2023-11-24T22:38:10.804378500;2023-11-24T22:38:10.804378500;57
53492;Paciente5539;a1e39ff5-9465-49e8-a77e-f47d50d254f9;5549;CPFPaciente5539;2004-11-24;Escolaridade5539;Telefone5539;Email5539@example.com;2008-09-24;Especialidade5539;$2a$15539$beV5539g35539xTr5hcHE5539AmydX.3mX5539WmG4hb/GxTM85539/YktkxJZ.UwpaS5539;1;10;5;52;2023-11-24T22:38:10.994652200;2023-11-24T22:38:10.994652200;57
23099;Paciente7186;46d23499-8722-49df-9316-9472f34927a5;7196;CPFPaciente7186;2007-11-24;Escolaridade7186;Telefone7186;Email7186@example.com;2004-03-22;Especialidade7186;$2a$17186$beV7186g37186xTr5hcHE7186AmydX.3mX7186WmG4hb/GxTM87186/YktkxJZ.UwpaS7186;2;9;6;66;2023-11-24T22:38:11.017651500;2023-11-24T22:38:11.017651500;57
7263;Paciente5095;9c65ad8f-07b7-40df-84a6-ab13cbf51989;5105;CPFPaciente5095;1998-11-24;Escolaridade5095;Telefone5095;Email5095@example.com;2009-12-12;Especialidade5095;$2a$15095$beV5095g35095xTr5hcHE5095AmydX.3mX5095WmG4hb/GxTM85095/YktkxJZ.UwpaS5095;1;8;2;68;2023-11-24T22:38:10.986651900;2023-11-24T22:38:10.986651900;57
44541;Paciente2110;0c884495-69a7-4c85-ad23-648c075cd6b9;2120;CPFPaciente2110;2013-11-24;Escolaridade2110;Telefone2110;Email2110@example.com;2018-02-13;Especialidade2110;$2a$12110$beV2110g32110xTr5hcHE2110AmydX.3mX2110WmG4hb/GxTM82110/YktkxJZ.UwpaS2110;2;8;9;45;2023-11-24T22:38:10.926997100;2023-11-24T22:38:10.926997100;57
69691;Paciente6304;bdfc7141-062c-46c7-b018-dd20da393e49;6314;CPFPaciente6304;2019-11-24;Escolaridade6304;Telefone6304;Email6304@example.com;2006-08-21;Especialidade6304;$2a$16304$beV6304g36304xTr5hcHE6304AmydX.3mX6304WmG4hb/GxTM86304/YktkxJZ.UwpaS6304;3;7;4;6;2023-11-24T22:38:11.006730100;2023-11-24T22:38:11.006730100;57
5934;Paciente9197;adc81cfb-d1bd-40ef-8b92-1c565d917763;9207;CPFPaciente9197;2006-11-24;Escolaridade9197;Telefone9197;Email9197@example.com;1998-09-19;Especialidade9197;$2a$19197$beV9197g39197xTr5hcHE9197AmydX.3mX9197WmG4hb/GxTM89197/YktkxJZ.UwpaS9197;3;6;4;53;2023-11-24T22:38:11.043222300;2023-11-24T22:38:11.043222300;57
62805;Paciente5798;d37ee7e0-09e5-40fb-b3c6-c6031d0465c4;5808;CPFPaciente5798;2015-11-24;Escolaridade5798;Telefone5798;Email5798@example.com;2008-01-09;Especialidade5798;$2a$15798$beV5798g35798xTr5hcHE5798AmydX.3mX5798WmG4hb/GxTM85798/YktkxJZ.UwpaS5798;1;99;8;14;2023-11-24T22:38:10.998650500;2023-11-24T22:38:10.998650500;56
23598;Paciente342;d9b592d1-03a6-41e8-b548-f6f88757494c;352;CPFPaciente342;2011-11-24;Escolaridade342;Telefone342;Email342@example.com;2022-12-17;Especialidade342;$2a$1342$beV342g3342xTr5hcHE342AmydX.3mX342WmG4hb/GxTM8342/YktkxJZ.UwpaS342;2;99;4;11;2023-11-24T22:38:10.828405400;2023-11-24T22:38:10.828405400;56
80305;Paciente5348;ab77b920-4291-4f7c-a2e1-ad3168810d2e;5358;CPFPaciente5348;2015-11-24;Escolaridade5348;Telefone5348;Email5348@example.com;2009-04-03;Especialidade5348;$2a$15348$beV5348g35348xTr5hcHE5348AmydX.3mX5348WmG4hb/GxTM85348/YktkxJZ.UwpaS5348;1;97;3;29;2023-11-24T22:38:10.992650500;2023-11-24T22:38:10.992650500;56
8536;Paciente166;2236a05b-f206-400c-b682-b3193e8ee2b6;176;CPFPaciente166;2007-11-24;Escolaridade166;Telefone166;Email166@example.com;2023-06-11;Especialidade166;$2a$1166$beV166g3166xTr5hcHE166AmydX.3mX166WmG4hb/GxTM8166/YktkxJZ.UwpaS166;2;97;2;81;2023-11-24T22:38:10.812379900;2023-11-24T22:38:10.812379900;56
15716;Paciente1009;59bc66a5-a560-42ce-ab3d-fd99651f434c;1019;CPFPaciente1009;2004-11-24;Escolaridade1009;Telefone1009;Email1009@example.com;2021-02-18;Especialidade1009;$2a$11009$beV1009g31009xTr5hcHE1009AmydX.3mX1009WmG4hb/GxTM81009/YktkxJZ.UwpaS1009;3;94;8;9;2023-11-24T22:38:10.878987500;2023-11-24T22:38:10.878987500;56
72174;Paciente9408;0c6f3c70-f8e6-4992-a127-e5f3ab148539;9418;CPFPaciente9408;2005-11-24;Escolaridade9408;Telefone9408;Email9408@example.com;1998-02-20;Especialidade9408;$2a$19408$beV9408g39408xTr5hcHE9408AmydX.3mX9408WmG4hb/GxTM89408/YktkxJZ.UwpaS9408;2;93;7;12;2023-11-24T22:38:11.047223500;2023-11-24T22:38:11.047223500;56
290;Paciente8936;2fc1d5ad-f516-46a0-b0ac-c90bf4e56478;8946;CPFPaciente8936;1997-11-24;Escolaridade8936;Telefone8936;Email8936@example.com;1999-06-07;Especialidade8936;$2a$18936$beV8936g38936xTr5hcHE8936AmydX.3mX8936WmG4hb/GxTM88936/YktkxJZ.UwpaS8936;2;92;4;59;2023-11-24T22:38:11.040676;2023-11-24T22:38:11.040676;56
41367;Paciente5019;d3c272d1-8aa3-4fc0-a813-c6195f892e9a;5029;CPFPaciente5019;2014-11-24;Escolaridade5019;Telefone5019;Email5019@example.com;2010-02-26;Especialidade5019;$2a$15019$beV5019g35019xTr5hcHE5019AmydX.3mX5019WmG4hb/GxTM85019/YktkxJZ.UwpaS5019;2;92;2;45;2023-11-24T22:38:10.984651700;2023-11-24T22:38:10.984651700;56
19365;Paciente4816;2d94ead4-16f4-4c53-8329-22312b5afe55;4826;CPFPaciente4816;2007-11-24;Escolaridade4816;Telefone4816;Email4816@example.com;2010-09-17;Especialidade4816;$2a$14816$beV4816g34816xTr5hcHE4816AmydX.3mX4816WmG4hb/GxTM84816/YktkxJZ.UwpaS4816;2;90;8;84;2023-11-24T22:38:10.981652200;2023-11-24T22:38:10.981652200;56
86441;Paciente924;2dd85a44-24c9-45a2-9a06-acfe3140019e;934;CPFPaciente924;1999-11-24;Escolaridade924;Telefone924;Email924@example.com;2021-05-14;Especialidade924;$2a$1924$beV924g3924xTr5hcHE924AmydX.3mX924WmG4hb/GxTM8924/YktkxJZ.UwpaS924;3;90;2;23;2023-11-24T22:38:10.867988300;2023-11-24T22:38:10.867988300;56
84957;Paciente2224;0eb82dcd-79ef-463c-95bd-295678381daf;2234;CPFPaciente2224;2019-11-24;Escolaridade2224;Telefone2224;Email2224@example.com;2017-10-22;Especialidade2224;$2a$12224$beV2224g32224xTr5hcHE2224AmydX.3mX2224WmG4hb/GxTM82224/YktkxJZ.UwpaS2224;2;90;2;90;2023-11-24T22:38:10.930996400;2023-11-24T22:38:10.930996400;56
87009;Paciente3407;c5957065-8240-4dfb-a4d3-0295f42aba0d;3417;CPFPaciente3407;2006-11-24;Escolaridade3407;Telefone3407;Email3407@example.com;2014-07-27;Especialidade3407;$2a$13407$beV3407g33407xTr5hcHE3407AmydX.3mX3407WmG4hb/GxTM83407/YktkxJZ.UwpaS3407;3;89;2;50;2023-11-24T22:38:10.960651;2023-11-24T22:38:10.960651;56
69841;Paciente68;7fc1468c-e237-4dc4-ac97-4c48c0e055d7;78;CPFPaciente68;2015-11-24;Escolaridade68;Telefone68;Email68@example.com;2023-09-17;Especialidade68;$2a$168$beV68g368xTr5hcHE68AmydX.3mX68WmG4hb/GxTM868/YktkxJZ.UwpaS68;1;89;4;50;2023-11-24T22:38:10.796376300;2023-11-24T22:38:10.796376300;56
48922;Paciente8025;28e7af94-5ee7-4f53-9ab9-173593e1e6d3;8035;CPFPaciente8025;2008-11-24;Escolaridade8025;Telefone8025;Email8025@example.com;2001-12-04;Especialidade8025;$2a$18025$beV8025g38025xTr5hcHE8025AmydX.3mX8025WmG4hb/GxTM88025/YktkxJZ.UwpaS8025;2;89;4;48;2023-11-24T22:38:11.028661400;2023-11-24T22:38:11.028661400;56
28226;Paciente427;67dee070-e535-454f-8f4d-64a7ce1ad18f;437;CPFPaciente427;2016-11-24;Escolaridade427;Telefone427;Email427@example.com;2022-09-23;Especialidade427;$2a$1427$beV427g3427xTr5hcHE427AmydX.3mX427WmG4hb/GxTM8427/YktkxJZ.UwpaS427;2;89;6;47;2023-11-24T22:38:10.834401200;2023-11-24T22:38:10.834401200;56
5293;Paciente7961;1ef5bc5c-b3f7-447c-9400-40e6b35e36fe;7971;CPFPaciente7961;2012-11-24;Escolaridade7961;Telefone7961;Email7961@example.com;2002-02-06;Especialidade7961;$2a$17961$beV7961g37961xTr5hcHE7961AmydX.3mX7961WmG4hb/GxTM87961/YktkxJZ.UwpaS7961;3;87;6;6;2023-11-24T22:38:11.028661400;2023-11-24T22:38:11.028661400;56
23263;Paciente2206;0ead242b-cc25-4d0c-ace5-d3f92f787c22;2216;CPFPaciente2206;2007-11-24;Escolaridade2206;Telefone2206;Email2206@example.com;2017-11-09;Especialidade2206;$2a$12206$beV2206g32206xTr5hcHE2206AmydX.3mX2206WmG4hb/GxTM82206/YktkxJZ.UwpaS2206;2;87;2;29;2023-11-24T22:38:10.930996400;2023-11-24T22:38:10.930996400;56
75967;Paciente8973;2a876c2e-599d-41ac-b170-0ebc98f8d845;8983;CPFPaciente8973;2020-11-24;Escolaridade8973;Telefone8973;Email8973@example.com;1999-05-01;Especialidade8973;$2a$18973$beV8973g38973xTr5hcHE8973AmydX.3mX8973WmG4hb/GxTM88973/YktkxJZ.UwpaS8973;1;85;2;99;2023-11-24T22:38:11.041207600;2023-11-24T22:38:11.041207600;56
25418;Paciente3257;9eb56fb1-b199-43c4-a259-ac0e11a61a62;3267;CPFPaciente3257;2006-11-24;Escolaridade3257;Telefone3257;Email3257@example.com;2014-12-24;Especialidade3257;$2a$13257$beV3257g33257xTr5hcHE3257AmydX.3mX3257WmG4hb/GxTM83257/YktkxJZ.UwpaS3257;3;85;2;81;2023-11-24T22:38:10.958651700;2023-11-24T22:38:10.958651700;56
38101;Paciente361;52bd1f84-ed17-4ec3-a3d1-2aa464cf99c8;371;CPFPaciente361;2022-11-24;Escolaridade361;Telefone361;Email361@example.com;2022-11-28;Especialidade361;$2a$1361$beV361g3361xTr5hcHE361AmydX.3mX361WmG4hb/GxTM8361/YktkxJZ.UwpaS361;3;83;2;60;2023-11-24T22:38:10.830402400;2023-11-24T22:38:10.830402400;56
5677;Paciente1581;2c40b26a-ea20-447f-a3c8-abf57ad6593c;1591;CPFPaciente1581;2002-11-24;Escolaridade1581;Telefone1581;Email1581@example.com;2019-07-27;Especialidade1581;$2a$11581$beV1581g31581xTr5hcHE1581AmydX.3mX1581WmG4hb/GxTM81581/YktkxJZ.UwpaS1581;3;83;4;69;2023-11-24T22:38:10.905990800;2023-11-24T22:38:10.905990800;56
6319;Paciente7725;c6c81aa6-535e-41d0-bad0-0fd44054f2de;7735;CPFPaciente7725;2008-11-24;Escolaridade7725;Telefone7725;Email7725@example.com;2002-09-30;Especialidade7725;$2a$17725$beV7725g37725xTr5hcHE7725AmydX.3mX7725WmG4hb/GxTM87725/YktkxJZ.UwpaS7725;1;83;3;8;2023-11-24T22:38:11.025650600;2023-11-24T22:38:11.025650600;56
52700;Paciente4882;08c6e287-7843-4b72-8c17-63f4dbd99909;4892;CPFPaciente4882;2001-11-24;Escolaridade4882;Telefone4882;Email4882@example.com;2010-07-13;Especialidade4882;$2a$14882$beV4882g34882xTr5hcHE4882AmydX.3mX4882WmG4hb/GxTM84882/YktkxJZ.UwpaS4882;3;83;4;55;2023-11-24T22:38:10.982653700;2023-11-24T22:38:10.982653700;56
31791;Paciente4148;856473d3-a62c-4f56-a6b5-497fe17fa483;4158;CPFPaciente4148;2015-11-24;Escolaridade4148;Telefone4148;Email4148@example.com;2012-07-16;Especialidade4148;$2a$14148$beV4148g34148xTr5hcHE4148AmydX.3mX4148WmG4hb/GxTM84148/YktkxJZ.UwpaS4148;3;80;5;21;2023-11-24T22:38:10.970650400;2023-11-24T22:38:10.970650400;56
69352;Paciente3495;154d2b97-466d-472b-996d-4bb67054ee20;3505;CPFPaciente3495;2008-11-24;Escolaridade3495;Telefone3495;Email3495@example.com;2014-04-30;Especialidade3495;$2a$13495$beV3495g33495xTr5hcHE3495AmydX.3mX3495WmG4hb/GxTM83495/YktkxJZ.UwpaS3495;1;80;4;82;2023-11-24T22:38:10.961650100;2023-11-24T22:38:10.961650100;56
39362;Paciente7821;1cef534e-9df6-4b8c-9352-0d7a3da0eadc;7831;CPFPaciente7821;2002-11-24;Escolaridade7821;Telefone7821;Email7821@example.com;2002-06-26;Especialidade7821;$2a$17821$beV7821g37821xTr5hcHE7821AmydX.3mX7821WmG4hb/GxTM87821/YktkxJZ.UwpaS7821;2;79;6;37;2023-11-24T22:38:11.026660700;2023-11-24T22:38:11.026660700;56
11783;Paciente6783;1088ab2d-7c86-4256-a4e6-05ced440d03e;6793;CPFPaciente6783;2020-11-24;Escolaridade6783;Telefone6783;Email6783@example.com;2005-04-29;Especialidade6783;$2a$16783$beV6783g36783xTr5hcHE6783AmydX.3mX6783WmG4hb/GxTM86783/YktkxJZ.UwpaS6783;2;79;8;90;2023-11-24T22:38:11.012651600;2023-11-24T22:38:11.012651600;56
70918;Paciente8024;c9f4c88c-3141-46ab-8f39-bdd10b14a1f4;8034;CPFPaciente8024;2009-11-24;Escolaridade8024;Telefone8024;Email8024@example.com;2001-12-05;Especialidade8024;$2a$18024$beV8024g38024xTr5hcHE8024AmydX.3mX8024WmG4hb/GxTM88024/YktkxJZ.UwpaS8024;1;79;4;21;2023-11-24T22:38:11.028661400;2023-11-24T22:38:11.028661400;56
16641;Paciente9992;f0f615cb-f1c1-4e52-a45a-3387dcc0e04b;10002;CPFPaciente9992;2021-11-24;Escolaridade9992;Telefone9992;Email9992@example.com;1996-07-16;Especialidade9992;$2a$19992$beV9992g39992xTr5hcHE9992AmydX.3mX9992WmG4hb/GxTM89992/YktkxJZ.UwpaS9992;3;78;4;71;2023-11-24T22:38:11.054222800;2023-11-24T22:38:11.054222800;56
62430;Paciente5753;f71ef063-bdd9-4eca-9bc2-0655ce7d4d32;5763;CPFPaciente5753;2000-11-24;Escolaridade5753;Telefone5753;Email5753@example.com;2008-02-23;Especialidade5753;$2a$15753$beV5753g35753xTr5hcHE5753AmydX.3mX5753WmG4hb/GxTM85753/YktkxJZ.UwpaS5753;3;78;9;40;2023-11-24T22:38:10.997649800;2023-11-24T22:38:10.997649800;56
49749;Paciente8177;85fe3bba-8848-47c3-a41e-f024c07ad923;8187;CPFPaciente8177;2006-11-24;Escolaridade8177;Telefone8177;Email8177@example.com;2001-07-05;Especialidade8177;$2a$18177$beV8177g38177xTr5hcHE8177AmydX.3mX8177WmG4hb/GxTM88177/YktkxJZ.UwpaS8177;1;76;2;23;2023-11-24T22:38:11.030661100;2023-11-24T22:38:11.030661100;56
63211;Paciente3142;b67dabfd-7bc1-4b34-8f0d-3ca5953825ae;3152;CPFPaciente3142;2001-11-24;Escolaridade3142;Telefone3142;Email3142@example.com;2015-04-18;Especialidade3142;$2a$13142$beV3142g33142xTr5hcHE3142AmydX.3mX3142WmG4hb/GxTM83142/YktkxJZ.UwpaS3142;2;73;2;88;2023-11-24T22:38:10.957654700;2023-11-24T22:38:10.957654700;56
44035;Paciente1565;8c22e124-ac45-4ee1-8807-0f78d90f75a6;1575;CPFPaciente1565;2018-11-24;Escolaridade1565;Telefone1565;Email1565@example.com;2019-08-12;Especialidade1565;$2a$11565$beV1565g31565xTr5hcHE1565AmydX.3mX1565WmG4hb/GxTM81565/YktkxJZ.UwpaS1565;2;70;8;44;2023-11-24T22:38:10.904989100;2023-11-24T22:38:10.904989100;56
64207;Paciente1444;6d2d7689-2e49-4f77-8dd8-ed4fcb192e65;1454;CPFPaciente1444;2019-11-24;Escolaridade1444;Telefone1444;Email1444@example.com;2019-12-11;Especialidade1444;$2a$11444$beV1444g31444xTr5hcHE1444AmydX.3mX1444WmG4hb/GxTM81444/YktkxJZ.UwpaS1444;2;69;3;48;2023-11-24T22:38:10.900990600;2023-11-24T22:38:10.900990600;56
75438;Paciente4315;fc18d116-c2bd-467c-8c74-f37e39d892e6;4325;CPFPaciente4315;1998-11-24;Escolaridade4315;Telefone4315;Email4315@example.com;2012-01-31;Especialidade4315;$2a$14315$beV4315g34315xTr5hcHE4315AmydX.3mX4315WmG4hb/GxTM84315/YktkxJZ.UwpaS4315;3;66;5;70;2023-11-24T22:38:10.975662;2023-11-24T22:38:10.975662;56
46631;Paciente6457;16f7f620-a378-4b3a-bec3-5ec260a335e3;6467;CPFPaciente6457;2016-11-24;Escolaridade6457;Telefone6457;Email6457@example.com;2006-03-21;Especialidade6457;$2a$16457$beV6457g36457xTr5hcHE6457AmydX.3mX6457WmG4hb/GxTM86457/YktkxJZ.UwpaS6457;2;66;4;39;2023-11-24T22:38:11.009650100;2023-11-24T22:38:11.009650100;56
33138;Paciente1460;a9fbfde0-ecf4-43d5-a1ef-d58c0e2f96e6;1470;CPFPaciente1460;2003-11-24;Escolaridade1460;Telefone1460;Email1460@example.com;2019-11-25;Especialidade1460;$2a$11460$beV1460g31460xTr5hcHE1460AmydX.3mX1460WmG4hb/GxTM81460/YktkxJZ.UwpaS1460;3;65;8;22;2023-11-24T22:38:10.900990600;2023-11-24T22:38:10.900990600;56
36551;Paciente7903;99196550-7e1a-420e-8b16-2eeefe328ed6;7913;CPFPaciente7903;2010-11-24;Escolaridade7903;Telefone7903;Email7903@example.com;2002-04-05;Especialidade7903;$2a$17903$beV7903g37903xTr5hcHE7903AmydX.3mX7903WmG4hb/GxTM87903/YktkxJZ.UwpaS7903;2;65;6;90;2023-11-24T22:38:11.027660500;2023-11-24T22:38:11.027660500;56
70213;Paciente5301;d893458a-028d-4e75-8b5a-4a74b3c7148d;5311;CPFPaciente5301;2002-11-24;Escolaridade5301;Telefone5301;Email5301@example.com;2009-05-20;Especialidade5301;$2a$15301$beV5301g35301xTr5hcHE5301AmydX.3mX5301WmG4hb/GxTM85301/YktkxJZ.UwpaS5301;3;65;6;34;2023-11-24T22:38:10.992650500;2023-11-24T22:38:10.992650500;56
69786;Paciente2512;6e7da555-b288-4648-b778-576373d64c1a;2522;CPFPaciente2512;2001-11-24;Escolaridade2512;Telefone2512;Email2512@example.com;2017-01-07;Especialidade2512;$2a$12512$beV2512g32512xTr5hcHE2512AmydX.3mX2512WmG4hb/GxTM82512/YktkxJZ.UwpaS2512;1;61;4;95;2023-11-24T22:38:10.942651800;2023-11-24T22:38:10.942651800;56
76959;Paciente2403;91254613-7193-4a40-a351-a69949b5a4e5;2413;CPFPaciente2403;2020-11-24;Escolaridade2403;Telefone2403;Email2403@example.com;2017-04-26;Especialidade2403;$2a$12403$beV2403g32403xTr5hcHE2403AmydX.3mX2403WmG4hb/GxTM82403/YktkxJZ.UwpaS2403;1;59;2;75;2023-11-24T22:38:10.935998500;2023-11-24T22:38:10.935998500;56
92420;Paciente164;5015f8f7-8ff9-4f75-ad00-2b52f427597f;174;CPFPaciente164;2009-11-24;Escolaridade164;Telefone164;Email164@example.com;2023-06-13;Especialidade164;$2a$1164$beV164g3164xTr5hcHE164AmydX.3mX164WmG4hb/GxTM8164/YktkxJZ.UwpaS164;1;57;7;96;2023-11-24T22:38:10.812379900;2023-11-24T22:38:10.812379900;56
25275;Paciente2907;725cf376-04e6-48f4-967c-303a51b7630d;2917;CPFPaciente2907;1996-11-24;Escolaridade2907;Telefone2907;Email2907@example.com;2015-12-09;Especialidade2907;$2a$12907$beV2907g32907xTr5hcHE2907AmydX.3mX2907WmG4hb/GxTM82907/YktkxJZ.UwpaS2907;1;56;2;17;2023-11-24T22:38:10.951652400;2023-11-24T22:38:10.951652400;56
93981;Paciente4138;9e6e3af5-addf-4984-b96c-543675c85609;4148;CPFPaciente4138;1995-11-24;Escolaridade4138;Telefone4138;Email4138@example.com;2012-07-26;Especialidade4138;$2a$14138$beV4138g34138xTr5hcHE4138AmydX.3mX4138WmG4hb/GxTM84138/YktkxJZ.UwpaS4138;3;56;9;43;2023-11-24T22:38:10.970650400;2023-11-24T22:38:10.970650400;56
50896;Paciente5241;87ee6470-fb98-498f-b36e-3f1c5fb3fd65;5251;CPFPaciente5241;2002-11-24;Escolaridade5241;Telefone5241;Email5241@example.com;2009-07-19;Especialidade5241;$2a$15241$beV5241g35241xTr5hcHE5241AmydX.3mX5241WmG4hb/GxTM85241/YktkxJZ.UwpaS5241;1;55;6;20;2023-11-24T22:38:10.991653600;2023-11-24T22:38:10.991653600;56
69921;Paciente7104;d58c9a06-230a-42ef-b131-396cdbbb9dac;7114;CPFPaciente7104;1999-11-24;Escolaridade7104;Telefone7104;Email7104@example.com;2004-06-12;Especialidade7104;$2a$17104$beV7104g37104xTr5hcHE7104AmydX.3mX7104WmG4hb/GxTM87104/YktkxJZ.UwpaS7104;1;53;4;55;2023-11-24T22:38:11.016650400;2023-11-24T22:38:11.016650400;56
474;Paciente358;ae7b177b-7cdd-4c87-8162-dc900e4df109;368;CPFPaciente358;1995-11-24;Escolaridade358;Telefone358;Email358@example.com;2022-12-01;Especialidade358;$2a$1358$beV358g3358xTr5hcHE358AmydX.3mX358WmG4hb/GxTM8358/YktkxJZ.UwpaS358;2;53;3;2;2023-11-24T22:38:10.829403100;2023-11-24T22:38:10.829403100;56
9346;Paciente8733;05ae889c-3c52-4777-bb9e-075d7f3ca444;8743;CPFPaciente8733;2020-11-24;Escolaridade8733;Telefone8733;Email8733@example.com;1999-12-27;Especialidade8733;$2a$18733$beV8733g38733xTr5hcHE8733AmydX.3mX8733WmG4hb/GxTM88733/YktkxJZ.UwpaS8733;2;53;5;65;2023-11-24T22:38:11.036662800;2023-11-24T22:38:11.036662800;56
10110;Paciente3514;c5af7e15-086b-446e-aae7-fd2858e48d78;3524;CPFPaciente3514;2019-11-24;Escolaridade3514;Telefone3514;Email3514@example.com;2014-04-11;Especialidade3514;$2a$13514$beV3514g33514xTr5hcHE3514AmydX.3mX3514WmG4hb/GxTM83514/YktkxJZ.UwpaS3514;1;52;2;5;2023-11-24T22:38:10.961650100;2023-11-24T22:38:10.961650100;56
22499;Paciente3381;beb6dcfe-9fbe-4ca3-ba27-d317cab46672;3391;CPFPaciente3381;2002-11-24;Escolaridade3381;Telefone3381;Email3381@example.com;2014-08-22;Especialidade3381;$2a$13381$beV3381g33381xTr5hcHE3381AmydX.3mX3381WmG4hb/GxTM83381/YktkxJZ.UwpaS3381;1;51;2;14;2023-11-24T22:38:10.960651;2023-11-24T22:38:10.960651;56
50787;Paciente2586;3621799a-effa-4978-8764-9c5056e3d95f;2596;CPFPaciente2586;2017-11-24;Escolaridade2586;Telefone2586;Email2586@example.com;2016-10-25;Especialidade2586;$2a$12586$beV2586g32586xTr5hcHE2586AmydX.3mX2586WmG4hb/GxTM82586/YktkxJZ.UwpaS2586;1;50;4;72;2023-11-24T22:38:10.944650100;2023-11-24T22:38:10.944650100;56
36430;Paciente5998;84e239d5-fdcd-4673-ad9f-5e9d81f128e5;6008;CPFPaciente5998;1995-11-24;Escolaridade5998;Telefone5998;Email5998@example.com;2007-06-23;Especialidade5998;$2a$15998$beV5998g35998xTr5hcHE5998AmydX.3mX5998WmG4hb/GxTM85998/YktkxJZ.UwpaS5998;2;50;4;5;2023-11-24T22:38:11.000651300;2023-11-24T22:38:11.000651300;56
64267;Paciente2701;420fa3c6-4f75-482b-bd2c-f8db8f6d1ae0;2711;CPFPaciente2701;2022-11-24;Escolaridade2701;Telefone2701;Email2701@example.com;2016-07-02;Especialidade2701;$2a$12701$beV2701g32701xTr5hcHE2701AmydX.3mX2701WmG4hb/GxTM82701/YktkxJZ.UwpaS2701;1;47;5;65;2023-11-24T22:38:10.947660600;2023-11-24T22:38:10.947660600;56
90326;Paciente771;0c90d0d4-bae7-45d7-9ca2-6c9cfc34ff5a;781;CPFPaciente771;2002-11-24;Escolaridade771;Telefone771;Email771@example.com;2021-10-14;Especialidade771;$2a$1771$beV771g3771xTr5hcHE771AmydX.3mX771WmG4hb/GxTM8771/YktkxJZ.UwpaS771;2;47;3;84;2023-11-24T22:38:10.858990300;2023-11-24T22:38:10.858990300;56
15451;Paciente7360;7ec2da18-eb42-4dce-b327-6feb0b024687;7370;CPFPaciente7360;2013-11-24;Escolaridade7360;Telefone7360;Email7360@example.com;2003-09-30;Especialidade7360;$2a$17360$beV7360g37360xTr5hcHE7360AmydX.3mX7360WmG4hb/GxTM87360/YktkxJZ.UwpaS7360;1;47;7;64;2023-11-24T22:38:11.019652500;2023-11-24T22:38:11.019652500;56
94399;Paciente3133;86d8e82d-e001-46a4-99df-ef26da2ff0a5;3143;CPFPaciente3133;2010-11-24;Escolaridade3133;Telefone3133;Email3133@example.com;2015-04-27;Especialidade3133;$2a$13133$beV3133g33133xTr5hcHE3133AmydX.3mX3133WmG4hb/GxTM83133/YktkxJZ.UwpaS3133;2;45;4;67;2023-11-24T22:38:10.957654700;2023-11-24T22:38:10.957654700;56
95275;Paciente8607;d1091f14-f077-4eba-8b6d-91d385ff9883;8617;CPFPaciente8607;1996-11-24;Escolaridade8607;Telefone8607;Email8607@example.com;2000-05-01;Especialidade8607;$2a$18607$beV8607g38607xTr5hcHE8607AmydX.3mX8607WmG4hb/GxTM88607/YktkxJZ.UwpaS8607;2;42;6;75;2023-11-24T22:38:11.034663;2023-11-24T22:38:11.034663;56
